Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Slovenia,SVN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12628410398842E+01,8.67914825529986E+01,8.82218980453835E+01,9.46220387551471E+01,9.95137397340475E+01,1.01778699935900E+02,1.02979739916475E+02,1.04598936122464E+02,1.01304298752573E+02,1.00533189213253E+02,9.57950776181385E+01,
Solomon Islands,SLB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49091845049515E+00,1.45212176223357E+00,4.24617922418855E+00,5.52173497115914E+00,6.73455088726882E+00,7.22880494076114E+00,1.12216173994165E+01,1.12609791922424E+01,1.15957599001676E+01,1.13173381620643E+01,1.10345148007689E+01,
Somalia,SOM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95098427640031E+01,2.48653981928153E+01,2.63478215416208E+01,3.02305601516147E+01,4.31864881339771E+01,5.13820015988395E+01,5.58136581663654E+01,5.77571226462214E+01,5.76211999308267E+01,5.86686547690860E+01,6.61982656644042E+01,
South Sudan,SSD,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86970083481253E-01,6.07475613792343E-01,6.72923221295696E-01,9.80861776372884E-01,
Spain,ESP,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46069022875838E+02,1.48990147588047E+02,1.52362094604367E+02,1.57703841743706E+02,1.56763480841898E+02,1.52178102291840E+02,1.49678103765182E+02,1.47435173986748E+02,1.36508525639461E+02,1.31368462197400E+02,1.19627873513117E+02,
Sri Lanka,LKA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13387206926418E+00,1.09149468494505E+01,1.22589302995447E+01,1.30621528500964E+01,1.46823647900660E+01,1.58723282502076E+01,1.65965524770146E+01,1.70589753074607E+01,
St. Kitts and Nevis,KNA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76764611328359E+01,6.19165909220371E+01,6.85141172115048E+01,6.52834947850577E+01,7.40792251026296E+01,7.55940749364065E+01,9.57700248698404E+01,9.01040146883406E+01,
St. Lucia,LCA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02506475928942E+01,2.95772983686534E+01,3.05371220725435E+01,3.30272269623521E+01,3.22484214698958E+01,2.99997693505049E+01,4.44957277491011E+01,4.59647430914997E+01,4.67470624699954E+01,4.61770456791994E+01,4.55973610527291E+01,
St. Martin (French part),MAF,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07695097858005E+01,2.05827490313660E+01,2.16972331215544E+01,2.53488630037179E+01,2.51882815828973E+01,2.37871676403454E+01,2.61392352902455E+01,2.59888130062816E+01,1.96898844928287E+01,3.18054485179884E+01,3.16390230843180E+01,
Sudan,SDN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,4.71336662892173E-01,1.05285911055825E+00,1.49385516975936E+00,1.94002081552924E+00,3.29629301903897E+00,3.51197605076375E+00,3.90030242997764E+00,4.05299127102120E+00,4.23059056296556E+00,
Suriname,SUR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70890659175075E+01,1.94132616119904E+01,2.44966922963082E+01,2.83424664785799E+01,2.82495945148321E+01,3.43721669320033E+01,3.55019793876833E+01,3.68346405647655E+01,4.17342789634464E+01,4.26360844245533E+01,4.70409482650191E+01,
Swaziland,SWZ,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98083624300218E+00,1.16724431135721E+01,1.41442288395846E+01,1.49699489682594E+01,1.83202494305748E+01,1.84020291706733E+01,2.11041013782167E+01,2.16992953419637E+01,2.51752758491050E+01,2.63842394710797E+01,3.20753239734002E+01,
Sweden,SWE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66678818735174E+01,3.77338619441611E+01,3.74382988634859E+01,4.05909843371358E+01,4.21377374798247E+01,4.27768983612210E+01,4.27966169051677E+01,4.52295020050331E+01,4.30828714597963E+01,4.05815384275094E+01,4.02431831701810E+01,
Switzerland,CHE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.73751061549513E+01,8.91710839133593E+01,9.12512209765327E+01,9.31956903165202E+01,9.41358028745626E+01,9.48934911668305E+01,9.59845678177907E+01,9.88982498748516E+01,9.91932229930957E+01,9.89235457278286E+01,9.75285942923013E+01,
Syrian Arab Republic,SYR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.29748804091211E+00,6.98347279621933E+00,7.27699846164864E+00,7.39710702327269E+00,7.42398181732907E+00,,,
Tajikistan,TJK,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43533913071691E-01,1.29091863027959E+00,1.96469181256227E+00,2.68514564544143E+00,3.57560427126089E+00,4.50070873841748E+00,6.63521095535487E+00,8.33712940561768E+00,1.04137132641062E+01,,
Tanzania,TZA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20318802347819E-01,5.58168366653715E-01,6.28820800865605E-01,1.86481830283889E+00,2.52599869257160E+00,3.31306816140819E+00,4.01085554886771E+00,4.69049993428842E+00,5.16482121655544E+00,5.61810659057654E+00,5.74482739844492E+00,
Thailand,THA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00898135782628E+01,2.96244197487383E+01,4.09515181631071E+01,4.78106629904956E+01,6.61523650177405E+01,7.43178320924323E+01,8.30204437454531E+01,8.84081370786317E+01,9.59224668836608E+01,1.03570210374152E+02,1.11914357347562E+02,
Timor-Leste,TMP,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22188403781857E+00,2.18201694877211E+00,2.67035183667804E+00,3.02496003406816E+00,3.72990412030728E+00,3.28212565246455E+00,5.56831553305298E+00,
Togo,TGO,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84686442005038E+00,3.19523020385030E+00,4.32633980162496E+00,4.81800916329847E+00,,
Tonga,TON,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25613588070047E+01,2.23996413891787E+01,1.90464093298631E+01,1.88821747252242E+01,2.96370240151499E+01,2.93972035390166E+01,2.76548677602537E+01,2.74972891766930E+01,2.73697657976507E+01,2.72149984880556E+01,,
Trinidad and Tobago,TTO,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16031340590638E+01,3.38896973060216E+01,3.46671811511191E+01,3.51914810835019E+01,3.59368866163375E+01,4.04667415144537E+01,4.08431763192393E+01,
Tunisia,TUN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71515730593869E+00,6.77575141277451E+00,7.75774509232013E+00,8.47644268170286E+00,9.76658944748345E+00,1.09755246644092E+01,1.41125094284341E+01,1.55569119253839E+01,1.79306854807940E+01,2.06833754589970E+01,2.17222633472903E+01,2.26595702062548E+01,2.33483535921832E+01,,
Turkey,TUR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85199475933122E+01,3.06299209729261E+01,3.34764560767490E+01,3.74359879813261E+01,4.29762403140293E+01,4.60892522394444E+01,5.22056979392538E+01,5.88438662625293E+01,6.33869818600587E+01,7.20032260719460E+01,7.70814711150920E+01,
Turkmenistan,TKM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08141014720083E+00,1.51218679468638E+00,1.77240307325558E+00,2.05708251361047E+00,2.50459462525585E+00,3.19766734126379E+00,3.44624419576038E+00,3.67762777595553E+00,3.99943875354759E+00,4.60453894101895E+00,4.22778343276242E+00,
Ukraine,UKR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01181264234695E+01,2.81742407993563E+01,3.67153999116510E+01,5.23768292517224E+01,7.02376934101565E+01,7.29562032346388E+01,7.63688976451111E+01,8.39462872936735E+01,9.23925426705798E+01,1.03702024347267E+02,9.45559880785250E+01,
United Arab Emirates,ARE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10408685111915E+01,4.75055806479230E+01,4.22747427157582E+01,4.23445139009764E+01,4.23938264477617E+01,5.43033304788465E+01,5.16805884578033E+01,5.43475520899287E+01,5.70126801025753E+01,5.89128929173541E+01,6.08972768351005E+01,
United Kingdom,GBR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17583499843753E+02,1.20887701241903E+02,1.25766285403627E+02,1.25546514050686E+02,1.21177574983371E+02,1.22016817044843E+02,1.23403705994321E+02,1.25902394705651E+02,1.28646792353949E+02,1.29763436554374E+02,
United States,USA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64909689120166E+02,1.68591803333776E+02,1.66227582676104E+02,1.72810143879014E+02,1.67119006336970E+02,1.73083485305165E+02,,,,,,
Uruguay,URY,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78199560038437E+01,,,,,3.02427081333415E+01,3.39062055765911E+01,3.95434247738034E+01,4.26944509586755E+01,4.49547579372188E+01,5.19679695121245E+01,
Uzbekistan,UZB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00265171053272E+00,9.78833245589679E-01,9.55553832734294E-01,9.31537342821348E-01,1.68722760623175E+00,1.87639648484811E+00,4.02316190340776E+00,4.36268240434276E+00,6.69329867933053E+00,8.02626735313877E+00,8.48378238992035E+00,
Vanuatu,VUT,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89835897274201E+00,6.33206972703360E+00,6.14604554689318E+00,1.04480733809351E+01,1.95821035345545E+01,2.39647579322361E+01,2.80760389032002E+01,2.85968901474002E+01,3.42262291511327E+01,3.58323798986635E+01,3.47482580149600E+01,
Vietnam,VNM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43756978290446E+00,2.96435483989248E+00,3.50639704085310E+00,7.66425093594196E+00,1.19617913843181E+01,1.48863551954130E+01,1.71896640132475E+01,1.97665326699245E+01,2.08401446433692E+01,2.20137047077779E+01,2.35930433419683E+01,
Virgin Islands (U.S.),VIR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,WBG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03128623627265E+00,1.05552024594048E+01,1.18359695438171E+01,1.44093117709601E+01,1.51738312901504E+01,1.64158778561630E+01,1.81274984061127E+01,1.95399416535235E+01,2.11412244635388E+01,
Zambia,ZMB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04246961530713E-01,1.37462820822994E+00,2.12366325685064E+00,2.89368019773204E+00,4.46460112993461E+00,6.33499144246785E+00,6.96916443330609E+00,7.18809247120501E+00,8.57593243754881E+00,9.58545608025192E+00,,
Zimbabwe,ZWE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93186505408040E+00,7.45295184012502E+00,7.26959100078255E+00,7.72993427067345E+00,5.20508233518346E+00,4.18592325343811E+00,4.56036433070836E+00,4.36595123045696E+00,5.29657331905054E+00,
Arab World,ARB,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73746400000000E+02,,,,,,
Central Europe and the Baltics,CEB,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66824450000000E+02,,,,,,
Early-demographic dividend,EAR,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03867000000000E+03,,,,,,
Europe & Central Asia,ECS,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.59249400000000E+02,,,,,,
Europe & Central Asia (excluding high income),ECA,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75410700000000E+02,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75410700000000E+02,,,,,,
European Union,EUU,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67089000000000E+03,,,,,,
Fragile and conflict affected situations,FCS,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96425100000000E+03,,,,,,
IBRD only,IBD,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75250050000000E+02,,,,,,
IDA & IBRD total,IBT,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.50126000000000E+02,,,,,,
Latin America & Caribbean,LCN,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08858430000000E+02,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08858430000000E+02,,,,,,
Middle income,MIC,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17904650000000E+03,,,,,,
Not classified,INX,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15461800000000E+03,,,,,,
Other small states,OSS,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07201650000000E+03,,,,,,
Pre-demographic dividend,PRE,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43415550000000E+02,,,,,,
World,WLD,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73073500000000E+02,,,,,,
Afghanistan,AFG,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22717700000000E+02,,,,,,
Algeria,DZA,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.37037000000000E+00,,,,,,
American Samoa,ASM,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46444600000000E+01,,,,,,
