,Country_Name,Country_Code,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015,Population,Area
185,Zimbabwe,698,0.5247511955538321,0.7160398087113871,0.677265089828099,0.762569471371333,0.641075352203696,0.860798759208996,0.9202533281633709,1.2071862478997,2.55137650252036,2.73232519064237,2.98565335401318,,14229541.0,390757.0
82,Japan,158,104.34293552812099,103.862825788752,103.286694101509,102.866941015089,102.853223593964,102.825788751715,102.94061171307101,103.057151870088,103.116085143735,102.943274083827,102.86372613561599,103.59885889839799,126919659.0,377915.0
62,Germany,134,43.01402070132179,40.8991856864319,33.8495067676073,33.114406172025106,33.1296790293434,32.167751929089796,31.861605990188497,31.584232269910498,28.355425489183503,29.896138176393,29.3567452803122,28.602169048028898,80854408.0,357022.0
57,Finland,172,1.86480186480186,2.05193867165698,2.43004176120483,2.32496958137394,2.3362948338269196,2.1915103652517303,2.28364593616321,2.23436111750963,2.02375859686071,1.82631873375234,1.8131560762117902,1.21754582250156,5476922.0,338145.0
181,Vietnam,582,6.98229432063728,6.95971877318025,7.769213403425031,6.91134260005805,8.20459896152482,8.678685458122361,,,,,,,94348835.0,331210.0
102,Malaysia,548,7.417440267843549,6.8604474204839505,6.549992390808099,6.56825445137726,6.632171663369349,6.7143509359306,6.75391873383047,7.1313346522599295,7.23177598539035,7.2652564297671605,7.310911581190081,7.37787246994369,30513848.0,329847.0
124,Norway,142,1.32513792112144,1.2293118317841398,1.2347876083176998,1.27859382058618,1.2210981669838101,1.17181617818177,1.19098139604923,1.1827677312488898,1.11158263631261,1.0130186587085401,0.98016399950718,,5207689.0,323802.0
132,Poland,964,27.5030196193647,27.6303333006888,28.8195351266649,31.107991642726603,34.3976493633692,34.710069217709304,33.8938226459449,34.3467328478595,35.863104957220294,34.8388360928774,34.8225074295418,32.876130759936,38562189.0,312685.0
125,Oman,449,1.1114701130856202,1.10500807754443,1.1437802907916002,1.2245557350565401,1.33117932148627,1.44103392568659,1.48949919224556,1.5444264943457202,1.59935379644588,1.64458804523425,1.5670436187399,,3286936.0,309500.0
80,Italy,136,94.60461004963621,96.039301013123,98.41232066362959,100.90433127082301,107.510029237778,103.012171074998,101.196709050112,100.628952199633,98.29672944856189,93.9314612089481,90.4739239817774,88.2776908954919,61855120.0,301340.0
131,Philippines,566,14.5957004393467,14.578931482040401,14.578931482040401,14.458194989435599,14.914310628165099,15.1591374048362,15.6990978300969,16.2893651272764,17.255257068115498,18.3150551698695,19.5626655934534,20.3239762551565,100998376.0,300000.0
50,Ecuador,248,4.65453374134321,5.50813335480754,5.451763569012719,5.455789982283781,7.00595909164117,9.96939925913996,14.1045256885167,17.796746658076998,33.5682074408117,34.8486068610082,34.9090030600741,,15868396.0,283561.0
25,Burkina Faso,748,0.296052631578947,0.33991228070175394,0.328947368421053,0.42032163742690104,0.482456140350877,0.544590643274854,0.595760233918129,0.668859649122807,0.705409356725146,0.7894736842105259,,,18931686.0,274200.0
120,New Zealand,196,4.24974364817136,4.3294975504158595,4.42064486726672,4.44722950134822,4.47761194029851,4.62572633018116,4.53078120846151,4.4890053549048705,4.439633891610651,4.14720291671414,4.04466218525692,4.04466218525692,4438393.0,267710.0
59,Gabon,646,0.135832654170062,0.143594520122637,0.143594520122637,0.162999185004075,0.18628478286179997,0.21733224667210002,0.384212364652462,0.415259828462762,,,,,1705336.0,267667.0
67,Guinea,656,0.146508220739053,0.146508220739053,0.17092625752889498,0.19127462152043,0.244180367898421,0.29301644147810496,0.32964349666286796,0.374409897444245,0.42324597102393,0.48429106299853497,0.537196809376526,,11780162.0,245857.0
175,United Kingdom,112,58.893068242880204,57.987847724548395,54.6232381267309,55.0200471210681,54.763774645558605,53.9190660473137,52.868080584366595,51.86210887446779,47.939486628363596,54.9539122886785,,,64088222.0,243610.0
172,Uganda,746,0.775736950102597,0.8407987588208801,0.875832040438417,1.0509984485261,1.6065261998898999,1.92683048896452,2.07460602433672,2.0895671254737698,2.4436465190504704,2.7179333732296,2.90744065429882,,37101745.0,241038.0
63,Ghana,652,1.67003603761976,1.8150654829919999,2.08315021534675,2.7204008086490297,2.9269578975125294,3.22141161993496,3.4894963522897102,3.5949723125604303,3.88942603498286,4.10477278720225,4.372857519557,,26327649.0,238533.0
135,Romania,968,27.023385203859895,26.2682025646599,25.9851414172134,24.384836101208602,23.1882797895927,22.470982045820104,20.8972742685737,,,,,,21666350.0,238391.0
69,Guyana,336,0.147320294640589,0.147320294640589,0.15240030480060998,0.15748031496063,0.16256032512065,0.167640335280671,0.172720345440691,0.193040386080772,0.20320040640081302,0.218440436880874,0.228600457200914,0.23368046736093498,735222.0,214969.0
14,Belarus,913,2.45550022188255,2.33200216930434,2.2326269098077898,1.95170034499754,1.7545588960078897,1.4643526279459598,1.27156234598324,0.8328815731112321,0.67517618648662,0.61603666650239,,,9589689.0,207600.0
142,Senegal,722,0.633667480392666,0.825845322806835,0.9868591907754641,1.0751571183711601,1.34005090115826,1.44393081597673,1.57897470524074,1.73998857320937,1.8802264582143,1.901002441178,,,13975834.0,196722.0
28,Cambodia,522,1.5182415590301397,1.6145479265805602,2.09041468388851,2.22637661454793,2.36233854520734,2.53795603897575,2.7588941762973,3.35939270337639,,,,,15708756.0,181035.0
177,Uruguay,298,1.8512170037709998,1.8512170037709998,1.94263512741401,1.97120329105245,1.99977145469089,1.98834418923552,2.0283396183293303,2.03405325105702,1.92549422923094,1.91406696377557,1.8683579019540602,1.8455033710433102,3341893.0,176215.0
158,Suriname,366,0.23076923076923103,0.237179487179487,0.237179487179487,0.24358974358974397,0.24358974358974397,0.25,0.269230769230769,0.269230769230769,0.269230769230769,0.307692307692308,0.314102564102564,,579633.0,163820.0
170,Tunisia,744,5.6192070030896,5.86380020597322,6.359423274974249,6.82286302780638,7.305612770339861,7.704685890834191,8.59938208032956,8.94696189495366,9.339598352214212,9.770854788877449,10.427394438723,,11037225.0,163610.0
118,Nepal,558,2.7345657481688197,2.7345657481688197,2.8461806766655,3.9902336937565397,4.04604115800488,5.42727589815138,6.1178932682246305,8.90129054761074,10.408092082316001,10.582490408092099,11.001046389954698,,31551305.0,147181.0
12,Bangladesh,513,48.8054083122071,49.565952216332505,50.8027963432435,52.0473227318122,53.391718521932894,56.0190520089114,59.061227625412904,61.8882999154951,64.7537835138665,67.4963509257125,70.4693861872935,,168957745.0,143998.0
163,Tajikistan,923,1.43612460703058,1.52186338953987,1.5790225778793898,1.63618176621892,1.76478993998285,1.78622463561017,1.9076879108316698,2.06487567876536,2.28636753358102,2.45070020005716,,,8191958.0,143100.0
64,Greece,174,24.662529092319602,25.577967416602,27.726920093095398,29.2940263770365,31.155934833204004,30.961986035686603,30.2870442203258,29.0302560124127,27.501939487975196,23.5841737781226,20.3180760279286,19.231962761830896,10775643.0,131957.0
121,Nicaragua,278,1.37111517367459,1.78660462024265,2.0358982881834797,2.2187136446734304,2.5095562572710697,2.54279541299651,2.17716470001662,2.34336047864384,2.35998005650656,2.52617583513379,2.64251288017284,2.87518697025096,5907881.0,130370.0
101,Malawi,676,0.700042426813746,0.689435723377174,0.700042426813746,1.5061518879932099,1.73949936359779,1.87738650827323,2.43954179041154,0.9333899024183281,2.95927025880356,3.04412388629614,3.12897751378871,,17964697.0,118484.0
17,Benin,638,0.36360411493437395,0.434551259311813,0.665129478538489,0.8513657325292661,1.0553387726144001,1.2593118126995402,1.4012061014544197,1.55196878325647,1.5963107484923702,1.6849946789641699,1.79141539553033,,10448647.0,112622.0
71,Honduras,268,5.853963714362321,6.34551791938511,7.34650102779516,9.02672267405488,9.8847081955492,9.786397354544642,8.85691303959246,9.25909375279292,10.465635892394301,10.939315399052598,11.1806238269729,,8746673.0,112090.0
95,Liberia,668,0.22840531561461802,0.352990033222591,0.65406976744186,0.8409468438538209,0.892857142857143,0.903239202657807,0.9655315614617941,0.9759136212624592,,,,,4195666.0,111369.0
24,Bulgaria,918,51.8664950349393,52.0342415316642,51.1552977998711,53.144277690820395,55.160666605284995,54.771554900515795,54.154384672070705,35.077376565954296,35.5932203389831,35.003684598378804,34.5983787767133,34.2667649226234,7186893.0,110879.0
66,Guatemala,258,12.290033594624902,12.5046659201194,12.635311683464,20.7540126913027,23.488241881299,26.1851437103397,27.631578947368396,29.1620007465472,30.5244494214259,31.6909294512878,32.418812989921605,33.2586786114222,14918999.0,108889.0
73,Iceland,176,2.0548628428927698,1.98503740648379,1.8354114713217,1.785536159601,1.7356608478803,1.5261845386533701,1.44638403990025,1.3167082294264298,1.19700748129676,1.1072319201995,1.04738154613466,0.9775561097256859,331918.0,103000.0
72,Hungary,944,13.099754519080602,14.0832496373173,15.3442696127664,16.471375962504197,17.0963062158241,16.6132773666188,15.7848227107036,15.4423947862587,15.044736551419401,14.393018888766198,14.4482491991605,,9897541.0,93028.0
133,Portugal,182,64.3060109289618,66.17470208811629,68.7875806275282,59.954083306002,62.7528151306439,64.3847581613713,64.6577137242057,62.801615896932,59.8864504858609,56.6812227074236,51.986899563318794,,10825309.0,92090.0
83,Jordan,439,7.082955575702631,7.1622846781505,7.12828649138713,7.4796010879419805,7.74025385312783,7.94097769767966,8.54922279792746,8.965983329578732,9.281369677855368,9.52917323721559,9.799504392881278,,8117564.0,89342.0
9,Austria,122,11.5524340033907,11.152821506417999,10.99539840155,10.9351158904309,10.7534694470682,10.112509234477,9.750366395755869,13.118685951013902,13.968984734674098,13.691824890041302,13.182925203862801,12.4074590154003,8665550.0,83871.0
174,United Arab Emirates,466,5.92105263157895,5.968899521531099,6.67464114832536,7.60765550239234,8.947368421052632,9.66507177033493,10.3588516746411,10.7894736842105,11.255980861244,11.7105263157895,11.2918660287081,,5779760.0,83600.0
45,Czech Republic,935,23.5568211234792,24.087496764172897,24.7766990291262,24.621359223301,26.2783171521036,26.368932038834895,26.294665976178102,27.0973588814086,27.722387673184,28.2144244464586,28.0849410850706,,10644842.0,78867.0
127,Panama,283,7.47914985203121,7.60021522733387,7.882701103040089,8.03066989507668,8.0575733118106,8.71670702179177,8.66290018832392,,,,,,3657024.0,75420.0
145,Sierra Leone,724,0.4710446106954829,0.526461623718482,0.609587143252979,0.7481296758104742,0.9697977279024659,1.20532003325021,1.3022998060404498,1.3715710723192,1.41313383208645,,,,5879098.0,71740.0
78,Ireland,178,16.8239221948033,16.5771519814197,16.693279140659,16.7658586151836,17.3610103062854,17.8400348381478,14.675569748875,14.167513427202802,12.832051095950101,12.0046450863696,11.249818551313698,10.6111191754972,4892305.0,70273.0
61,Georgia,915,4.6337602532738495,5.31011656353432,6.3606274284069695,7.727730608720679,9.886314577637071,9.325082745718811,9.48337890343934,10.4475464095553,12.275147503237902,14.347388113397601,14.1027485969204,13.9732335587854,4931226.0,69700.0
153,Sri Lanka,524,19.980864295965603,20.8898102376017,28.049752830489602,31.2230904162016,33.4396428001914,35.6243023441237,38.2395152288311,42.002870355605204,43.9004943390209,45.080529421145,45.9416361026949,,22053488.0,65610.0
97,Lithuania,946,10.5775366943204,11.2795149968092,12.2367581365667,13.034460753031302,12.9238133226965,12.764260071798999,12.381332269645,,,,,,2884433.0,65300.0
92,Latvia,941,9.7433918579973,9.7916264711557,10.1935815808091,11.3351340922246,11.0135700045019,10.4696043743969,9.89717223650386,9.30868167202572,6.89932454165326,5.96558932304229,5.56359543334941,,1986705.0,64589.0
167,Togo,742,0.680272108843537,0.7170435741864308,0.974443831586689,1.8201875344732499,2.46368817797389,2.6475455046883596,2.8497885640742795,3.0888030888030897,3.19911748483177,3.36458907887479,,,7552318.0,56785.0
43,Croatia,960,19.228020014295897,20.550393137955698,20.6397426733381,21.9085060757684,23.016440314510398,23.856325947105102,23.481057898498896,23.230879199428202,22.998570407433895,22.373123659757,21.854896354538997,21.4974982130093,4464844.0,56594.0
20,Bosnia and Herzegovina,963,17.24609375,19.47265625,20.78125,19.765625,19.21875,19.55078125,19.16015625,19.43359375,19.8046875,17.96875,,,3867055.0,51197.0
41,Costa Rica,238,9.57696827262045,10.9674892283588,11.594202898550698,13.2001566784175,13.298080689385,13.298080689385,13.611437524481001,15.8049353701528,16.0399529964747,15.9811985898942,16.079122600861698,,4814144.0,51100.0
